date,totalChallan,disposedChallan,pendingChallan,pendingAmount,disposedAmount,totalAmount,pendingCourt,disposedCourt,totalCourt
2019-11-06,71176,44037,27139,19383900,61818569,81202469,19497,11232,30729
2022-07-11,127538,62581,64957,106318455,84602278,190920733,35335,9805,45140
2016-10-09,523,52,471,666650,300300,966950,331,7,338
2022-11-23,168319,76608,91711,159524661,115484511,275009172,63694,14212,77906
2021-05-03,91412,37449,53963,50058004,38981187,89039191,19788,6363,26151
2015-12-05,788,79,709,889000,264118,1153118,629,32,661
2025-03-05,254294,75871,178423,348310763,172349247,520660010,101057,6718,107775
2018-12-16,13636,11300,2336,5278075,20193502,25471577,1130,503,1633
2024-01-12,203036,72894,130142,201739556,114185253,315924809,61485,10220,71705
2020-08-13,103821,49719,54102,51480419,51492894,102973313,27089,6739,33828
2022-08-28,130094,63181,66913,102652672,70105180,172757852,39641,9969,49610
2022-11-02,149677,73432,76245,133274824,122361812,255636636,46687,11229,57916
2022-05-01,121263,59103,62160,71682742,75708468,147391210,34271,9566,43837
2021-12-11,119278,59352,59926,75027145,74557464,149584609,16630,6272,22902
2024-06-15,241666,78431,163235,235194796,111413959,346608755,81409,10107,91516
2017-01-12,844,188,656,1409600,239700,1649300,428,56,484
2017-06-13,2017,1110,907,1711800,6604064,8315864,705,119,824
2018-10-02,15570,12848,2722,4872426,24281176,29153602,1448,622,2070
2017-10-13,3027,1527,1500,2887600,8573613,11461213,1258,208,1466
2019-01-09,28260,23180,5080,8801578,33870764,42672342,4103,1868,5971
2020-02-04,138725,56374,82351,21105031,66906468,88011499,65122,11284,76406
2017-05-20,1867,972,895,1958002,3633636,5591638,724,170,894
2024-09-29,215589,67441,148148,218225436,82993160,301218596,76952,8062,85014
2018-11-19,17581,13051,4530,5363441,25203133,30566574,1881,810,2691
2017-03-23,1174,342,832,2386665,1007960,3394625,552,32,584
2020-03-27,42563,17705,24858,32185307,17698954,49884261,7159,3943,11102
2024-08-22,243369,73232,170137,282287356,119384345,401671701,92003,10128,102131
2024-12-10,264246,79574,184672,347202472,137763529,484966001,105760,9272,115032
2018-10-09,17207,14030,3177,6496542,23701868,30198410,1498,765,2263
2025-11-15,332710,52122,280588,518792922,81742697,600535619,98346,3203,101549
2017-06-04,701,375,326,812330,2333760,3146090,245,36,281
2023-04-15,172995,72200,100795,168859751,103989909,272849660,59451,13682,73133
2022-02-13,108960,54873,54087,59979344,67450435,127429779,26533,7804,34337
2016-08-17,1462,129,1333,920000,224204,1144204,1141,11,1152
2019-10-09,47460,32152,15308,9452980,44706945,54159925,9175,8769,17944
2021-12-25,126300,57061,69239,85906401,63580355,149486756,19473,7204,26677
2020-01-17,92202,38461,53741,13876294,45664738,59541032,43659,10868,54527
2025-07-15,276598,64360,212238,419064644,110472240,529536884,118294,5498,123792
2022-11-22,167425,75960,91465,155104130,121817251,276921381,63246,14129,77375
2015-03-07,111,23,88,457850,69900,527750,2,0,2
2021-07-04,132989,58896,74093,62354102,58143758,120497860,28104,13080,41184
2020-04-25,88020,40487,47533,54074079,33595554,87669633,17906,7453,25359
2017-08-15,350,93,257,242260,959690,1201950,166,9,175
2021-01-20,110284,60970,49314,54736033,74540248,129276281,24478,8767,33245
2018-06-12,18897,17025,1872,6216300,25358788,31575088,833,352,1185
2020-03-05,127118,62519,64599,27264761,84676894,111941655,45299,12681,57980
2020-05-05,87926,39960,47966,48942928,28777697,77720625,16944,6539,23483
2019-05-21,44040,33064,10976,10554124,34216650,44770774,5953,4502,10455
2018-09-12,27971,20253,7718,10000145,27916974,37917119,5654,1298,6952
2021-05-22,87235,36096,51139,48717425,56130300,104847725,21343,6654,27997
2016-12-14,1092,233,859,958200,400090,1358290,623,66,689
2024-02-17,202536,76134,126402,185819464,112404316,298223780,57535,9645,67180
2022-10-20,158668,79636,79032,123146114,113174922,236321036,44838,10859,55697
2024-09-02,237513,73062,164451,270080652,110946983,381027635,90529,9078,99607
2022-06-15,141030,71846,69184,99244788,100177203,199421991,49074,13531,62605
2016-03-18,1477,161,1316,973050,374948,1347998,1044,29,1073
2023-06-16,227177,93361,133816,217046007,133078110,350124117,74778,15127,89905
2025-01-10,274888,82804,192084,366132353,131885920,498018273,107857,8618,116475
2021-08-21,114655,52395,62260,55760212,59008091,114768303,27013,9414,36427
2022-09-08,127028,62815,64213,112460660,105464761,217925421,41147,10767,51914
2020-08-28,116253,58999,57254,68668641,67558757,136227398,32023,11989,44012
2025-09-16,272120,59243,212877,422390737,100628362,523019099,104038,3766,107804
2018-12-17,19598,16224,3374,5800236,26217456,32017692,1696,824,2520
2019-03-12,33699,27484,6215,7897930,40691964,48589894,3449,2561,6010
2017-05-24,1052,228,824,1070850,474590,1545440,675,28,703
2017-09-22,2018,1155,863,2801550,4296268,7097818,566,173,739
2022-10-12,150269,77025,73244,113064380,110286095,223350475,41394,11242,52636
2019-07-15,83202,62456,20746,15383343,41837990,57221333,8193,6332,14525
2022-08-17,144533,72970,71563,114627518,106238543,220866061,38377,10743,49120
2016-01-03,487,70,417,316430,152628,469058,297,25,322
2017-04-08,1516,411,1105,989000,1325710,2314710,699,37,736
2021-09-09,114436,56799,57637,70404426,75460336,145864762,30282,10056,40338
2015-12-25,804,89,715,346550,75700,422250,659,47,706
2021-07-09,148716,72301,76415,73959758,78644538,152604296,31740,14618,46358
2015-11-17,814,72,742,532800,62857,595657,658,32,690
2024-11-08,267724,82164,185560,337371334,135156834,472528168,110255,9388,119643
2018-01-27,1482,937,545,1680801,8924449,10605250,415,140,555
2024-03-03,203836,73009,130827,177088566,105651615,282740181,60582,9063,69645
2023-10-08,191057,73001,118056,165097090,93687008,258784098,52452,10129,62581
2025-06-06,281893,71699,210194,400261894,124266073,524527967,121486,4772,126258
2025-01-30,270801,80442,190359,352094597,108429767,460524364,99809,8368,108177
2016-09-21,1196,93,1103,1084400,303400,1387800,837,8,845
2019-06-30,74612,57825,16787,11673587,35641872,47315459,6466,6019,12485
2022-06-17,117854,60380,57474,85267879,85433940,170701819,40813,11000,51813
2024-01-13,203338,73026,130312,195136270,101608289,296744559,57462,9715,67177
2019-08-08,103454,73647,29807,27908159,58034290,85942449,13042,7068,20110
2016-01-06,1170,179,991,1137138,333731,1470869,717,61,778
2024-11-03,242004,67764,174240,296487483,76478980,372966463,93881,8328,102209
2022-11-24,168279,76457,91822,153418497,1159784380,1313202877,61729,14436,76165
2021-09-11,93124,47302,45822,41829604,55422011,97251615,21570,7102,28672
2018-08-23,16410,13643,2767,4945874,24280951,29226825,1602,568,2170
2018-06-30,12276,8481,3795,18864332,13954689,32819021,788,164,952
2019-11-01,64005,38220,25785,14887686,57309757,72197443,18650,8806,27456
2018-11-11,15888,13180,2708,4948713,12929785,17878498,1226,527,1753
2017-06-07,2148,1143,1005,1951980,5587265,7539245,787,127,914
2017-06-29,2090,1190,900,1960292,6625160,8585452,746,163,909
2023-09-24,165678,64124,101554,152515397,81070888,233586285,56261,10154,66415
2019-03-24,21670,17295,4375,4158760,18495203,22653963,1627,2303,3930
2017-03-28,1322,349,973,1232350,996020,2228370,664,78,742
2016-02-21,797,92,705,372350,168100,540450,571,34,605
2023-04-20,181255,76090,105165,176393966,117046004,293439970,63298,13691,76989
2022-05-04,131905,66446,65459,87872566,92655029,180527595,34619,9895,44514
2025-04-14,247786,62597,185189,328985601,74251820,403237421,112234,6212,118446
2020-01-28,119409,53113,66296,21219204,55032382,76251586,47425,10354,57779
2017-01-10,903,197,706,900100,235930,1136030,505,40,545
2018-01-15,2202,1326,876,3553500,12839755,16393255,691,159,850
2015-10-28,795,94,701,1436210,313750,1749960,557,22,579
2020-12-08,83861,42071,41790,55192001,50337651,105529652,19883,6241,26124
2020-04-13,69587,31208,38379,51513610,31096422,82610032,16803,5428,22231
2025-11-07,297245,54682,242563,469718392,101103521,570821913,86991,2370,89361
2024-11-18,286688,82895,203793,374286146,130906391,505192537,118668,10394,129062
2019-06-17,63266,46044,17222,15322607,39724756,55047363,7976,4055,12031
2017-01-02,663,109,554,1249980,110950,1360930,357,31,388
2022-02-20,99206,51463,47743,62231418,70613979,132845397,21633,7172,28805
2021-08-29,119501,51919,67582,62903305,52320153,115223458,29310,9639,38949
2015-11-22,498,49,449,276900,133054,409954,400,7,407
2021-03-08,113649,64161,49488,61473852,89596176,151070028,25888,10652,36540
2016-07-07,1137,51,1086,769500,295800,1065300,810,1,811
2016-08-28,821,69,752,448350,221430,669780,591,7,598
2022-02-23,133826,69282,64544,88704509,96464447,185168956,30324,8399,38723
2023-11-02,217999,82686,135313,216855617,128951817,345807434,71248,12160,83408
2022-11-11,138937,67527,71410,136106002,114167236,250273238,55433,12961,68394
2019-07-04,97616,71127,26489,20519228,48895701,69414929,12223,7519,19742
2018-02-01,2079,1302,777,3020400,10068277,13088677,582,183,765
2025-02-04,266475,80031,186444,320217101,126818538,447035639,110363,7479,117842
2022-03-17,124957,64159,60798,70260004,70537023,140797027,28880,8345,37225
2024-07-25,226107,71804,154303,236434100,108045372,344479472,76309,8350,84659
2023-01-26,90378,42585,47793,64794675,51514042,116308717,25154,6223,31377
2015-04-23,97,32,65,564100,177525,741625,3,3,6
2019-05-02,33659,26143,7516,6471530,36979584,43451114,3841,2739,6580
2019-04-22,30281,22823,7458,4353445,28862809,33216254,3742,3157,6899
2015-05-20,118,34,84,557400,223050,780450,2,2,4
2024-11-28,296184,82312,213872,440380503,138101364,578481867,130159,10644,140803
2015-08-18,149,49,100,578896,201449,780345,1,3,4
2025-06-18,279275,66569,212706,403156013,109582602,512738615,124539,5849,130388
2019-08-23,102175,73657,28518,14876440,42336774,57213214,7586,5129,12715
2021-01-24,97096,51701,45395,54532866,57184638,111717504,21881,8236,30117
2016-07-18,983,75,908,1213150,451849,1664999,673,4,677
2024-11-17,271760,77031,194729,333649608,105372287,439021895,110046,9417,119463
2017-10-15,1433,649,784,1113550,3677585,4791135,653,101,754
2023-12-19,209892,75168,134724,217438414,122080209,339518623,66720,11297,78017
2023-05-12,178770,76548,102222,170229368,120904206,291133574,62400,12877,75277
2023-08-27,181892,71899,109993,151055091,83493736,234548827,52395,11037,63432
2024-05-05,195774,62923,132851,178796472,135710584,314507056,60710,8661,69371
2023-09-04,193690,78863,114827,177144128,112977777,290121905,60121,11324,71445
2025-01-27,275008,81825,193183,342328719,110925699,453254418,104522,8117,112639
2021-06-20,142855,57688,85167,66852182,154857962,221710144,30664,13279,43943
2020-12-03,99578,51915,47663,64356630,78025214,142381844,26737,8961,35698
2024-10-16,238243,68717,169526,286269823,118571064,404840887,88046,9084,97130
2022-06-19,104258,50956,53302,69907384,59784662,129692046,36161,9568,45729
2020-04-23,102730,48429,54301,60651630,41694036,102345666,13861,7017,20878
2016-04-15,1128,146,982,652731,202025,854756,727,24,751
2018-05-19,7742,6009,1733,3045151,14397986,17443137,1112,213,1325
2016-05-18,1430,112,1318,1084645,369078,1453723,993,31,1024
2024-06-16,209973,66440,143533,196999294,142035443,339034737,69260,8279,77539
2025-02-15,300480,89339,211141,366271339,127310190,493581529,117524,8826,126350
2015-09-13,62,15,47,301419,30300,331719,0,0,0
2016-10-08,1018,61,957,836150,192750,1028900,778,3,781
2016-05-16,1274,93,1181,977550,248000,1225550,817,8,825
2020-12-06,98600,49621,48979,59333409,54609605,113943014,21510,7227,28737
2020-09-21,127919,59994,67925,74881391,64031256,138912647,23776,9496,33272
2016-05-24,1366,80,1286,963700,265575,1229275,969,9,978
2022-12-15,150753,75611,75142,143757346,123715395,267472741,45581,11455,57036
2023-01-06,163859,78086,85773,146321743,122252728,268574471,54100,12552,66652
2016-04-18,1195,138,1057,620549,299700,920249,764,54,818
2020-11-30,107681,55235,52446,60821472,56356822,117178294,27688,7452,35140
2016-06-22,1349,127,1222,1270150,267708,1537858,837,36,873
2017-10-16,2252,1180,1072,2112112,4632251,6744363,860,155,1015
2020-03-29,35462,14310,21152,25517370,14568958,40086328,6505,3374,9879
2025-12-20,281650,44052,237598,516649263,72618265,589267528,39038,1238,40276
2020-04-07,61269,26420,34849,44829120,25921071,70750191,14293,4715,19008
2021-04-03,108608,54606,54002,70721460,72607482,143328942,28307,11543,39850
2018-08-08,20399,15309,5090,8718747,28985231,37703978,3564,947,4511
2023-12-28,208530,74666,133864,216304380,109140235,325444615,60707,11199,71906
2016-06-15,1182,209,973,1294355,396160,1690515,679,28,707
2017-03-31,1599,485,1114,1043000,751880,1794880,666,61,727
2016-08-09,1603,111,1492,987450,426750,1414200,1218,3,1221
2021-04-11,159586,66752,92834,85381901,54644190,140026091,30638,12302,42940
2024-02-09,220230,78712,141518,209816240,120520845,330337085,69271,10988,80259
2021-02-11,118645,65345,53300,65441167,87073342,152514509,26172,9960,36132
2025-09-05,232898,46620,186278,380946436,82054563,463000999,91108,3923,95031
2015-02-04,125,37,88,656550,204036,860586,2,1,3
2018-09-28,19002,14721,4281,5327834,27416806,32744640,2795,768,3563
2015-10-05,1174,48,1126,814350,249125,1063475,1038,6,1044
2022-10-08,131745,71195,60550,79972112,91880400,171852512,31134,8255,39389
2023-09-30,182414,69503,112911,178645088,94279696,272924784,64033,12239,76272
2016-03-24,776,49,727,192500,27200,219700,623,11,634
2023-06-03,194375,85826,108549,187983986,129416077,317400063,68810,15556,84366
2016-11-01,584,34,550,314000,35400,349400,503,15,518
2026-01-16,272880,35681,237199,465911753,72524395,538436148,28445,665,29110
2021-12-18,132252,60593,71659,97638983,80354531,177993514,19959,7195,27154
2015-11-14,193,21,172,201948,18870,220818,131,7,138
2015-02-18,141,34,107,687850,129800,817650,1,0,1
2018-02-05,1775,1162,613,2690750,10174242,12864992,419,232,651
2024-05-23,181921,62764,119157,165485340,87726647,253211987,60689,7913,68602
2020-03-03,164189,63203,100986,29181217,85924954,115106171,81247,11998,93245
2023-07-18,199442,79633,119809,187510565,115745525,303256090,64966,12444,77410
2019-04-04,32479,25441,7038,4555497,29615160,34170657,2498,2777,5275
2019-01-01,17052,15546,1506,2513812,30309558,32823370,1120,1525,2645
2019-05-30,43205,30201,13004,15264319,32438717,47703036,4860,3206,8066
2016-01-16,1140,139,1001,1119700,228075,1347775,668,24,692
2023-10-28,182495,73355,109140,185479828,105976191,291456019,56045,11265,67310
2023-06-18,201864,80915,120949,187199260,91013986,278213246,68735,13887,82622
2017-04-09,781,200,581,463550,516450,980000,350,50,400
2017-04-24,1240,469,771,1545835,1262475,2808310,430,60,490
2025-04-17,285232,73532,211700,423055066,131455931,554510997,120155,6812,126967
2020-08-31,119512,58850,60662,69846381,55735653,125582034,32890,11757,44647
2023-08-19,198611,80549,118062,177112020,112849788,289961808,60908,12603,73511
2022-07-02,130690,68455,62235,88273080,87345836,175618916,42718,11807,54525
2015-04-24,72,16,56,323900,151500,475400,2,0,2
2023-09-16,187713,74238,113475,171663718,105109488,276773206,63848,12022,75870
2024-03-21,249175,87895,161280,243915182,142747757,386662939,83693,12352,96045
2026-01-10,306890,42652,264238,504245833,70471377,574717210,30975,773,31748
2023-09-11,179529,73293,106236,159643450,106683196,266326646,58124,11050,69174
2017-12-08,1748,944,804,1435350,6507051,7942401,659,136,795
2022-09-10,130720,65724,64996,108269138,90571735,198840873,39266,10685,49951
2020-02-28,143278,54381,88897,21581820,60449292,82031112,72992,11729,84721
2020-07-04,123363,52797,70566,75791240,59520774,135312014,20608,7553,28161
2022-07-14,131440,68444,62996,98570172,101327088,199897260,35364,10109,45473
2017-08-27,844,420,424,527950,2680915,3208865,314,58,372
2021-06-05,89741,40128,49613,52310412,61048268,113358680,25843,9936,35779
2022-01-02,125671,56252,69419,75665392,57770176,133435568,16923,5843,22766
2015-10-10,1317,59,1258,1234380,253540,1487920,1163,12,1175
2022-10-02,138587,67639,70948,94833283,80473605,175306888,42488,10823,53311
2022-05-23,127920,67541,60379,96822643,89337094,186159737,39905,11633,51538
2020-12-23,115322,60511,54811,73927457,86747653,160675110,21120,8505,29625
2024-09-13,215264,68785,146479,235869004,116446778,352315782,72183,8167,80350
2023-12-15,204362,73682,130680,207098684,109692871,316791555,64447,10871,75318
2018-03-30,3286,2621,665,1700200,10237083,11937283,490,119,609
2017-02-27,835,248,587,912150,355770,1267920,362,62,424
2018-12-29,19975,17833,2142,3623819,30223330,33847149,1500,1153,2653
2023-12-18,184467,70187,114280,195835800,108299665,304135465,61332,10345,71677
2017-08-10,2294,1274,1020,2049598,7625272,9674870,765,144,909
2018-07-01,5517,4421,1096,3295599,11339452,14635051,545,89,634
2018-03-14,11988,8823,3165,9264054,17556294,26820348,2771,734,3505
2023-02-25,166787,78360,88427,159426048,120036917,279462965,53282,13111,66393
2017-01-26,319,50,269,314200,191250,505450,149,5,154
2017-04-04,1020,276,744,1325150,1032670,2357820,395,51,446
2017-11-24,1550,808,742,1523400,3428229,4951629,588,72,660
2017-10-29,1550,965,585,1457650,4462494,5920144,437,103,540
2021-05-20,82852,35929,46923,45464415,47671391,93135806,19450,7516,26966
2025-01-18,277542,80775,196767,335603993,118664582,454268575,107290,8229,115519
2025-10-04,255227,52545,202682,404074762,93738221,497812983,101488,3308,104796
2020-03-17,159426,75985,83441,124823655,96174103,220997758,19931,10404,30335
2016-02-04,1492,184,1308,1297770,383073,1680843,981,50,1031
2016-09-29,1079,112,967,1278735,337310,1616045,721,7,728
2015-12-14,1112,103,1009,752300,66400,818700,945,62,1007
2017-12-22,1828,1203,625,1646948,9093705,10740653,420,141,561
2024-03-13,224881,82468,142413,214062383,143802615,357864998,69994,10875,80869
2017-06-17,1689,918,771,2018872,4733145,6752017,542,97,639
2018-03-15,3619,2829,790,3008751,15128340,18137091,603,149,752
2024-01-24,189118,66678,122440,191229334,110220822,301450156,55529,9267,64796
2021-07-22,138703,68712,69991,65328216,70497851,135826067,28911,13608,42519
2021-07-27,140113,68191,71922,62216347,67719257,129935604,28069,12595,40664
2016-08-19,1649,125,1524,812050,261275,1073325,1309,7,1316
2025-03-30,250806,68247,182559,330496460,159974801,490471261,99803,6142,105945
2017-07-22,2026,1087,939,2238762,4824807,7063569,708,139,847
2016-06-24,1301,88,1213,917100,293770,1210870,969,20,989
2016-04-21,1438,160,1278,1022600,371660,1394260,1006,37,1043
2018-02-17,1442,792,650,2014350,8989490,11003840,449,110,559
2019-10-10,51656,34002,17654,14089726,55858794,69948520,12248,9675,21923
2016-09-10,900,119,781,900330,450900,1351230,611,12,623
2025-10-01,243496,49473,194023,369890971,76400750,446291721,101199,3179,104378
2020-07-13,126242,55787,70455,65783932,51939321,117723253,38022,12795,50817
2016-03-10,1147,133,1014,1443750,375200,1818950,719,25,744
2015-09-03,91,26,65,573300,88050,661350,2,0,2
2023-06-20,210870,86323,124547,200001892,114960314,314962206,70489,14518,85007
2026-02-08,221014,28665,192349,349366595,47593442,396960037,14924,109,15033
2015-11-20,667,74,593,406050,125589,531639,528,35,563
2023-06-02,196321,84610,111711,184467651,133589502,318057153,71784,14994,86778
2015-02-22,87,16,71,365800,26500,392300,0,0,0
2024-03-23,246233,88994,157239,233230182,124335037,357565219,83208,12183,95391
2020-06-09,122835,52510,70325,84361660,60638780,145000440,16663,8713,25376
2021-06-28,145237,66350,78887,71872701,65847667,137720368,34715,14395,49110
2018-08-24,15814,13113,2701,4978736,25023270,30002006,1394,475,1869
2023-04-11,192335,83170,109165,177445651,128026314,305471965,66213,14407,80620
2020-10-09,118701,60240,58461,65106397,70002465,135108862,30280,11281,41561
2018-02-19,1222,725,497,1253400,6757792,8011192,364,96,460
2018-08-12,9302,7880,1422,2128297,13270604,15398901,809,154,963
2024-08-09,231599,73570,158029,253780297,120575452,374355749,82081,8724,90805
2015-04-16,115,35,80,1098300,202600,1300900,3,1,4
2022-11-20,148771,64481,84290,127997882,81449259,209447141,52333,11791,64124
2020-09-30,125335,62922,62413,69037141,87143348,156180489,30150,11257,41407
2019-06-14,56173,38680,17493,18262066,40910792,59172858,8577,4399,12976
2021-03-25,130642,68291,62351,74472206,86245975,160718181,25333,11089,36422
2018-04-21,4171,3243,928,1736750,8789246,10525996,687,160,847
2019-08-04,82703,60391,22312,12134155,33112258,45246413,5201,5784,10985
2015-10-29,717,55,662,1955830,229050,2184880,502,5,507
2017-03-01,1015,282,733,1531110,955740,2486850,406,44,450
2023-09-17,172157,62852,109305,148847546,75389038,224236584,63184,10791,73975
2021-01-02,112216,61166,51050,60235429,63031674,123267103,26076,10216,36292
2019-01-22,19979,16201,3778,8541297,31147503,39688800,2239,1172,3411
2018-07-30,15344,11163,4181,11461174,17123365,28584539,1542,410,1952
2018-01-07,1418,839,579,1976500,8078193,10054693,436,157,593
2018-07-09,10548,7723,2825,11631578,15730831,27362409,954,280,1234
2015-08-03,99,31,68,356370,199992,556362,3,0,3
2015-01-22,130,27,103,670600,106800,777400,2,3,5
2024-07-29,208593,65023,143570,208749656,89042454,297792110,66991,7416,74407
2015-10-11,736,37,699,629950,46100,676050,638,17,655
2019-01-21,19183,16672,2511,5641414,25673574,31314988,1357,1223,2580
2018-11-04,16866,13796,3070,3012430,21410357,24422787,1634,529,2163
2015-10-02,736,62,674,844550,250050,1094600,542,7,549
2024-07-06,227235,71813,155422,226988131,99832474,326820605,82937,9392,92329
2025-05-08,279848,72923,206925,402590235,130253902,532844137,114879,5748,120627
2016-04-28,1450,206,1244,1160450,468315,1628765,903,55,958
2022-08-27,149824,74060,75764,119048763,94642624,213691387,42736,11202,53938
2019-04-14,18802,14687,4115,2744050,14933032,17677082,1695,2076,3771
2024-06-02,209095,70501,138594,190345010,89488491,279833501,67228,8384,75612
2015-08-29,16,6,10,47151,10400,57551,0,0,0
2018-10-13,17653,13488,4165,4409712,24073327,28483039,2767,641,3408
2022-03-16,141828,74642,67186,88369729,109323260,197692989,33735,9942,43677
2015-07-22,126,47,79,736350,483970,1220320,1,1,2
2015-06-13,96,26,70,498248,116450,614698,2,0,2
2020-06-19,129811,58825,70986,75448681,61248664,136697345,22846,10137,32983
2017-05-30,2435,1298,1137,1609780,3597782,5207562,916,124,1040
2026-02-12,185594,24278,161316,307489891,54353608,361843499,8896,16,8912
2020-06-18,127829,56357,71472,75266254,57955459,133221713,21894,9390,31284
2016-03-31,1725,199,1526,1132750,173700,1306450,1253,29,1282
2023-08-08,209228,84789,124439,201151919,133220524,334372443,68856,13455,82311
2023-02-09,167198,76164,91034,167144641,135534237,302678878,57310,13715,71025
2023-11-15,196719,65951,130768,206203345,80230542,286433887,71916,11587,83503
2023-04-03,190240,81646,108594,184907652,120681367,305589019,65795,15147,80942
2023-12-05,186780,71010,115770,198860527,114651502,313512029,59622,10160,69782
2018-11-08,10160,7830,2330,3884198,6922712,10806910,1067,386,1453
2021-04-22,126404,56413,69991,67672307,59427428,127099735,27960,9434,37394
2022-11-08,138019,66921,71098,127099684,107018919,234118603,46480,11066,57546
2023-07-27,203421,82264,121157,197919769,120423754,318343523,68551,13248,81799
2023-07-17,205244,83037,122207,184329066,106250552,290579618,63682,12495,76177
2024-10-02,224189,72773,151416,243271460,103656189,346927649,81893,8959,90852
2015-04-12,89,20,69,385700,83300,469000,0,0,0
2017-12-05,2302,1344,958,1829308,7120116,8949424,858,165,1023
2021-11-11,111057,53282,57775,79460146,77594762,157054908,35469,10900,46369
2018-03-27,3593,2905,688,3275100,16951509,20226609,400,126,526
2018-10-05,19798,14915,4883,15234169,32542019,47776188,2526,837,3363
2016-08-14,525,41,484,286400,90640,377040,346,10,356
2020-09-12,131838,62239,69599,77167743,61210583,138378326,35951,10825,46776
2019-09-07,74925,38946,35979,14411980,57827892,72239872,29284,8136,37420
2015-07-03,113,41,72,540250,164610,704860,1,0,1
2020-01-07,121703,47717,73986,21193168,55109653,76302821,61015,11603,72618
2015-09-12,71,17,54,291900,52000,343900,1,0,1
2024-03-19,238982,83636,155346,236488710,136331912,372820622,80585,12012,92597
2025-12-13,285511,42145,243366,481413048,66181140,547594188,40867,1444,42311
2016-05-17,1521,88,1433,3716605,313125,4029730,1032,7,1039
2017-07-16,1143,736,407,1073850,3037216,4111066,286,112,398
2024-09-24,238259,73161,165098,273910126,117725546,391635672,87487,9174,96661
2015-10-15,1602,47,1555,1111327,116370,1227697,1451,3,1454
2023-11-06,232098,82463,149635,254794565,122208141,377002706,87258,14902,102160
2018-10-31,28306,21313,6993,8188610,32788936,40977546,5161,1321,6482
2025-11-10,312285,51852,260433,499940960,92959093,592900053,96343,2380,98723
2016-12-17,1065,225,840,1854130,667810,2521940,598,40,638
2025-07-17,260253,61159,199094,384846312,105035390,489881702,113353,5367,118720
2024-07-08,244221,72592,171629,256487680,106059886,362547566,93497,10260,103757
2019-03-07,28439,23601,4838,6173500,39116796,45290296,2481,1950,4431
2018-01-05,2175,1360,815,2184325,13756828,15941153,635,216,851
2019-03-09,24552,20404,4148,4423814,30917091,35340905,1702,1468,3170
2025-03-25,285401,79266,206135,426586623,147182153,573768776,117662,7268,124930
2024-06-28,213887,68143,145744,202169222,94801793,296971015,68301,8228,76529
2018-10-17,27182,19815,7367,10558646,26502838,37061484,5337,1272,6609
2024-04-21,198948,63626,135322,185988610,71492894,257481504,72132,9232,81364
2023-05-25,196641,81383,115258,199917710,125463876,325381586,75367,15138,90505
2023-02-06,164430,75863,88567,156666342,122422354,279088696,58982,13824,72806
2022-12-01,148387,73916,74471,126262391,114275509,240537900,43792,11036,54828
2023-11-30,210124,72426,137698,216839771,104429755,321269526,72106,11030,83136
2020-02-09,133030,41995,91035,12185780,37351911,49537691,75574,5971,81545
2019-09-17,62590,33467,29123,10429480,56186042,66615522,22438,8805,31243
2022-12-06,141936,70455,71481,134964333,119181531,254145864,44681,11749,56430
2024-03-18,234599,82501,152098,221016877,121350949,342367826,76609,11540,88149
2017-09-29,1303,625,678,1009250,1714700,2723950,552,71,623
2017-06-25,1003,760,243,818000,5445735,6263735,191,84,275
2021-03-16,132054,68218,63836,86662329,92456088,179118417,25221,10068,35289
2016-05-19,1593,71,1522,1222900,224884,1447784,1143,3,1146
2020-03-19,164232,75209,89023,135037728,93969364,229007092,18843,11029,29872
2025-11-06,309149,56299,252850,482217448,103786970,586004418,95238,2424,97662
2019-01-06,15802,14447,1355,1992520,21344071,23336591,1088,1130,2218
2015-06-24,79,26,53,469390,119450,588840,2,1,3
2015-12-08,1104,107,997,777860,172025,949885,927,19,946
2025-10-05,246284,49573,196711,366138408,75184725,441323133,98735,3023,101758
2023-01-09,159560,75536,84024,151165108,116150465,267315573,51127,12546,63673
2017-10-23,2047,1164,883,1417750,3241844,4659594,739,153,892
2022-08-02,136633,71616,65017,105963736,110185059,216148795,39484,10692,50176
2022-12-13,149785,73573,76212,147568303,123874096,271442399,45278,11367,56645
2021-03-03,118655,68257,50398,64433878,113857100,178290978,27290,10561,37851
2021-10-14,102559,50662,51897,63515405,59543167,123058572,26134,9240,35374
2020-05-18,89762,39345,50417,58710680,35031593,93742273,15323,7596,22919
2018-04-15,1912,1227,685,690350,5033496,5723846,567,77,644
2021-05-25,72102,33229,38873,46691391,48145736,94837127,21649,7709,29358
2020-09-01,116849,55998,60851,71633590,60223317,131856907,32167,10261,42428
2023-08-29,202234,76123,126111,199871585,106326510,306198095,63511,12782,76293
2021-04-08,137680,67199,70481,89493907,85705465,175199372,33699,13260,46959
2019-04-06,27804,22080,5724,4759905,25795325,30555230,3017,2938,5955
2022-11-12,141428,65531,75897,129388305,93290140,222678445,50962,12611,63573
2018-04-20,4728,3723,1005,2351450,10919306,13270756,741,148,889
2018-06-11,10718,9046,1672,3860800,18553073,22413873,728,321,1049
2016-08-30,1515,115,1400,898550,433404,1331954,1063,8,1071
2021-10-05,113989,55862,58127,68587648,76055924,144643572,28741,9940,38681
2022-10-13,146744,75408,71336,107585912,106249532,213835444,38849,9533,48382
2025-05-07,264252,67008,197244,378561481,120240559,498802040,106524,5469,111993
2024-04-13,216143,72812,143331,205509665,92315605,297825270,76910,10420,87330
